AMC,AMFICode,Scheme Name,Scheme Type,AMFI Scheme Category,Scheme NAV Name,Scheme Category,Sub Category,Fundtype,PlanType,ISIN Div Payout / ISIN Growth,ISIN Div Reinvestment,Launch Date,Closure Date,Scheme Minimum Amount,isPrimary
ICICI Prudential Asset Management Company Limited,121128,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Dividend,,Income,DE,Regular,INF109K016G0,,14-Feb-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121129,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Cumulative,,Income,DE,Regular,INF109K015G2,,14-Feb-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121143,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months - Dividend,,Income,DE,Regular,INF109K018I2,,21-Feb-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121144,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months - Direct Plan - Cumulative,,Income,DE,Direct,INF109K019I0,,21-Feb-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121145,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN G - 60 Months - Cumulative,,Income,DE,Regular,INF109K017I4,,21-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121146,Nippon India ETF Nifty 100,Open Ended,Other Scheme - Other  ETFs,Nippon India ETF Nifty 100,Other,Other  ETFs,DE,Regular,INF204K014N5,,19-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121177,Reliance Yearly Interval Fund - Series 3,Close Ended,Income,Reliance Yearly Interval Fund - Series 3 - Direct Plan - Growth Plan - Growth Option,,Income,DE,Direct,INF204K01S33,,21-Feb-2013,,5000.0,Y
Nippon Life India Asset Management Limited,121178,Reliance Yearly Interval Fund - Series 3,Close Ended,Income,Reliance Yearly Interval Fund - Series 3 - Dividend Plan - Dividend Option,,Income,DE,Regular,INF204K01S17,INF204K01S25,21-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121179,Reliance Yearly Interval Fund - Series 3,Close Ended,Income,Reliance Yearly Interval Fund - Series 3 - Direct Plan - Dividend Plan - Dividend Option,,Income,DE,Direct,INF204K01S41,INF204K01S58,21-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121180,Reliance Yearly Interval Fund - Series 3,Close Ended,Income,Reliance Yearly Interval Fund - Series 3 - Growth Plan - Growth Option,,Income,DE,Regular,INF204K01S09,,21-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121279,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct Growth,Debt,Banking and PSU Fund,DE,Direct,INF194K015G8,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121280,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular Growth,Debt,Banking and PSU Fund,DE,Regular,INF194K01SN6,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121281,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct IDCW,Debt,Banking and PSU Fund,DE,Direct,INF194K016G6,INF194K017G4,26-Feb-2013,,5000.0,N
Bandhan AMC Limited,121282,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular IDCW,Debt,Banking and PSU Fund,DE,Regular,INF194K01SO4,INF194K012D2,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121283,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund-Regular Plan- Default option,Debt,Banking and PSU Fund,DE,Regular,,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121284,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund-Direct Plan- Default option,Debt,Banking and PSU Fund,DE,Direct,,,26-Feb-2013,,5000.0,N
Bandhan AMC Limited,121937,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular Quarterly IDCW,Debt,Banking and PSU Fund,DE,Regular,INF194K014M9,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121938,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct Quarterly IDCW,Debt,Banking and PSU Fund,DE,Direct,INF194K018M0,,26-Feb-2013,,5000.0,N
Bandhan AMC Limited,127470,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular Daily IDCW,Debt,Banking and PSU Fund,DE,Regular,INF194KA1JC5,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,127471,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct Daily IDCW,Debt,Banking and PSU Fund,DE,Direct,INF194KA1JD3,,26-Feb-2013,,5000.0,N
Bandhan AMC Limited,121931,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular Fortnightly IDCW,Debt,Banking and PSU Fund,DE,Regular,INF194K016M4,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121932,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular Monthly IDCW,Debt,Banking and PSU Fund,DE,Regular,INF194K017M2,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121933,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Regular Annual IDCW,Debt,Banking and PSU Fund,DE,Regular,INF194K015M6,,26-Feb-2013,,5000.0,Y
Bandhan AMC Limited,121934,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct Fortnightly IDCW,Debt,Banking and PSU Fund,DE,Direct,INF194K010N5,,26-Feb-2013,,5000.0,N
Bandhan AMC Limited,121935,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct Monthly IDCW,Debt,Banking and PSU Fund,DE,Direct,INF194K011N3,,26-Feb-2013,,5000.0,N
Bandhan AMC Limited,121936,BANDHAN Banking & PSU Debt Fund,Open Ended,Debt Scheme - Banking and PSU Fund,BANDHAN Banking & PSU Debt Fund - Direct Annual IDCW,Debt,Banking and PSU Fund,DE,Direct,INF194K019M8,,26-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121285,Reliance Yearly Interval Fund - Serise 4,Close Ended,Income,Reliance Yearly Interval Fund - Series 4 - Direct Plan - Dividend Plan - Dividend Option,,Income,DE,Direct,INF204K01T08,INF204K01T16,27-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121286,Reliance Yearly Interval Fund - Serise 4,Close Ended,Income,Reliance Yearly Interval Fund - Series 4 - Direct Plan - Growth Plan - Growth Option,,Income,DE,Direct,INF204K01S90,,27-Feb-2013,,5000.0,Y
Nippon Life India Asset Management Limited,121287,Reliance Yearly Interval Fund - Serise 4,Close Ended,Income,Reliance Yearly Interval Fund - Series 4 - Dividend Plan - Dividend Option,,Income,DE,Regular,INF204K01S74,INF204K01S82,27-Feb-2013,,5000.0,N
Nippon Life India Asset Management Limited,121288,Reliance Yearly Interval Fund - Serise 4,Close Ended,Income,Reliance Yearly Interval Fund - Series 4- Growth Plan - Growth Option,,Income,DE,Regular,INF204K01S66,,27-Feb-2013,,5000.0,Y
ICICI Prudential Asset Management Company Limited,121362,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Direct Plan - Cumulative,,Income,DE,Direct,INF109K016Q9,,04-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121363,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Direct Plan - Dividend,,Income,DE,Direct,INF109K017Q7,,04-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121364,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Cumulative,,Income,DE,Regular,INF109K014Q4,,04-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121365,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Dividend,,Income,DE,Regular,INF109K015Q1,,04-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121366,ICICI Prudential Nifty 50 ETF,Open Ended,Other Scheme - Other  ETFs,ICICI Prudential Nifty 50 ETF,Other,Other  ETFs,DE,Regular,INF109K012R6,,01-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121440,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Cumulative,,Income,DE,Direct,INF109K010R0,,07-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121441,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Cumulative,,Income,DE,Regular,INF109K018Q5,,07-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121442,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Dividend,,Income,DE,Direct,INF109K011R8,,07-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121443,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D,Open Ended,Income,ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Dividend,,Income,DE,Regular,INF109K019Q3,,07-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121510,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A,Close Ended,Income,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Cumulative,,Income,DE,Direct,INF109K019R1,,11-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121511,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A,Close Ended,Income,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A -Dividend,,Income,DE,Regular,INF109K018R3,,11-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121512,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A,Close Ended,Income,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Dividend,,Income,DE,Direct,INF109K010S8,,11-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121513,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A,Close Ended,Income,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Cumulative,,Income,DE,Regular,INF109K017R5,,11-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,121699,Reliance Yearly Interval Fund - Series 5,Open Ended,Income,Reliance Yearly Interval Fund - Series 5 - Growth Plan - Growth Option,,Income,DE,Regular,INF204K01T24,,15-Mar-2013,,5000.0,Y
Nippon Life India Asset Management Limited,121700,Reliance Yearly Interval Fund - Series 5,Open Ended,Income,Reliance Yearly Interval Fund - Series 5 - Dividend Plan - Dividend Option,,Income,DE,Regular,INF204K01T32,INF204K01T40,15-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,121701,Reliance Yearly Interval Fund - Series 5,Open Ended,Income,Reliance Yearly Interval Fund - Series 5 - Direct Plan - Growth Plan - Growth Option,,Income,DE,Direct,INF204K01T57,,15-Mar-2013,,5000.0,Y
Nippon Life India Asset Management Limited,121702,Reliance Yearly Interval Fund - Series 5,Open Ended,Income,Reliance Yearly Interval Fund - Series 5 - Direct Plan - Dividend Plan - Dividend Option,,Income,DE,Direct,INF204K01T65,INF204K01T73,15-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,121728,Reliance Fixed Horizon Fund - XXIII - Series 6,Close Ended,Income,Reliance Fixed Horizon Fund - XXIII - Series 6 - Dividend Payout Option,,Income,DE,Regular,,,21-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,121755,Reliance Fixed Horizon Fund - XXIII - Series 8,Close Ended,Income,Reliance Fixed Horizon Fund - XXIII - Series 8 - Direct Plan - Growth Option,,Income,DE,Direct,INF204K014A2,,21-Mar-2013,,5000.0,Y
Nippon Life India Asset Management Limited,121756,Reliance Fixed Horizon Fund - XXIII - Series 8,Close Ended,Income,Reliance Fixed Horizon Fund - XXIII - Series 8 - Dividend Payout Option,,Income,DE,Regular,INF204K013A4,,21-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,121757,Reliance Fixed Horizon Fund - XXIII - Series 8,Close Ended,Income,Reliance Fixed Horizon Fund - XXIII - Series 8 - Direct Plan - Dividend Payout Option,,Income,DE,Direct,INF204K015A9,,21-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,121758,Reliance Fixed Horizon Fund - XXIII - Series 8,Close Ended,Income,Reliance Fixed Horizon Fund - XXIII - Series 8 - Growth Option,,Income,DE,Regular,INF204K012A6,,21-Mar-2013,,5000.0,Y
ICICI Prudential Asset Management Company Limited,121793,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Direct Plan - Dividend,,Income,DE,Direct,INF109K016V9,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121794,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Direct Plan - Cumulative,,Income,DE,Direct,INF109K015V1,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121795,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Cumulative,,Income,DE,Regular,INF109K013V6,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121796,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund III - PLAN H - 60 Months - Dividend,,Income,DE,Regular,INF109K014V4,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121875,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Cumulative,,Income,DE,Direct,INF109K011V0,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121876,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Cumulative,,Income,DE,Regular,INF109K019U5,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121877,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Dividend,,Income,DE,Regular,INF109K010V2,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121878,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Dividend,,Income,DE,Direct,INF109K012V8,,21-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121953,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Dividend,,Income,DE,Direct,INF109K010W0,,28-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121954,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Dividend,,Income,DE,Regular,INF109K018V5,,28-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121955,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Cumulative,,Income,DE,Direct,INF109K019V3,,28-Mar-2013,,5000.0,N
ICICI Prudential Asset Management Company Limited,121956,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Cumulative,,Income,DE,Regular,INF109K017V7,,28-Mar-2013,,5000.0,N
Nippon Life India Asset Management Limited,122078,Reliance Yearly Interval Fund - Series 6,Close Ended,Income,Reliance Yearly Interval Fund - Series 6 - Dividend Option,,Income,DE,Regular,INF204K01T99,INF204K01U05,02-Apr-2013,,5000.0,N
Nippon Life India Asset Management Limited,122079,Reliance Yearly Interval Fund - Series 6,Close Ended,Income,Reliance Yearly Interval Fund - Series 6 - Direct Plan - Dividend Option,,Income,DE,Direct,INF204K01U21,INF204K01U39,02-Apr-2013,,5000.0,N
Nippon Life India Asset Management Limited,122080,Reliance Yearly Interval Fund - Series 6,Close Ended,Income,Reliance Yearly Interval Fund - Series 6 - Growth Option,,Income,DE,Regular,INF204K01T81,,02-Apr-2013,,5000.0,Y
Nippon Life India Asset Management Limited,122081,Reliance Yearly Interval Fund - Series 6,Close Ended,Income,Reliance Yearly Interval Fund - Series 6 - Direct Plan - Growth Option,,Income,DE,Direct,INF204K01U13,,02-Apr-2013,,5000.0,Y
Nippon Life India Asset Management Limited,122225,Reliance Yearly Interval Fund - Series 7,Close Ended,Income,Reliance Yearly Interval Fund - Series 7 - Direct Plan - Dividend Option,,Income,DE,Direct,INF204K01U88,INF204K01U96,15-Apr-2013,,5000.0,N
Nippon Life India Asset Management Limited,122226,Reliance Yearly Interval Fund - Series 7,Close Ended,Income,Reliance Yearly Interval Fund - Series 7- Growth Option,,Income,DE,Regular,INF204K01U47,,15-Apr-2013,,5000.0,Y
Nippon Life India Asset Management Limited,122227,Reliance Yearly Interval Fund - Series 7,Close Ended,Income,Reliance Yearly Interval Fund - Series 7 - Direct Plan - Growth Option,,Income,DE,Direct,INF204K01U70,,15-Apr-2013,,5000.0,Y
Nippon Life India Asset Management Limited,122228,Reliance Yearly Interval Fund - Series 7,Close Ended,Income,Reliance Yearly Interval Fund - Series 7- Dividend Option,,Income,DE,Regular,INF204K01U54,INF204K01U62,15-Apr-2013,,5000.0,N
Nippon Life India Asset Management Limited,122237,Reliance Dual Advantage Fixed Tenure Fund III - Plan B,Close Ended,Income,Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Growth Option,,Income,DE,Regular,INF204K01N04,,16-Apr-2013,,5000.0,Y
Nippon Life India Asset Management Limited,122238,Reliance Dual Advantage Fixed Tenure Fund III - Plan B,Close Ended,Income,Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Direct Plan - Growth Option,,Income,DE,Direct,INF204K01N20,,16-Apr-2013,,5000.0,Y
Nippon Life India Asset Management Limited,122239,Reliance Dual Advantage Fixed Tenure Fund III - Plan B,Close Ended,Income,Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Dividend Payout Option,,Income,DE,Regular,INF204K01N12,,16-Apr-2013,,5000.0,N
Nippon Life India Asset Management Limited,122240,Reliance Dual Advantage Fixed Tenure Fund III - Plan B,Close Ended,Income,Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Direct Plan - Dividend Payout Option,,Income,DE,Direct,INF204K01N38,,16-Apr-2013,,5000.0,N
